description,category
MacuGuard  사프란 및 아스타잔틴 함유 안구 보충제는 눈의 섬세한 광수용 세포를 보호하고 황반 및 망막 건강을 개선하며 안구 피로에 대처하고 야간 시력 건강을 지원하는 중요한 영양소를 제공합니다  우리의 눈이 필요로 하는 영양소를 얻는 것은 때로 힘든 일이지만 시간이 흐르면서 눈의 건강을 유지하기 위해 충분한 영양소를 얻는다면 그만큼 가치 있는 일일 것입니다  MacuGuard  사프란 및 아스타잔틴 함유 안구 보충제의 효능 사프란의 건강상 효능은  사프란은 향신료의 일종입니다  사프란추출물은 포만감을 주고 시력과 안구 건강을 개선하기 위해 사용되어 왔습니다  아스타잔틴의 건강상 효능은 무엇입니까  아스타잔틴은 안구 건강을 증진하고 심장 및 미토콘드리아 건강을 지원하며 건강한 염증 반응 등을 촉진합니다  카로티노이드  눈에 좋은 영양소 카로티노이드는 식사나 보충제로 섭취할 수 있는 식물 영양소 식물성 화합물 입니다  카로티노이드를 함유한 식품이나 보충제를 섭취하면 다양한 효능을 누릴 수 있습니다  효능의 예  카로티노이드 루테인과 제아잔틴은 망막을 구성하는 황반의 주요 색소입니다  루테인과 제아잔틴은 빛과 유리기에 의한 손상으로부터 눈을 보호합니다  우리 눈에 필요한 영양소를 얻기가 쉽지 않지만 눈 건강을 오랫동안 유지하기 위해서는 충분한 양의 영양소를 섭취하는 것이 좋습니다  예를 들어  카로티노이드 루테인 및 제아잔틴은 황반 색소의 주요 요소이며 과잉 청색광과 자외선으로부터 눈을 보호합니다  루테인   제아잔틴  건강한 시력에 필수적인 성분 이런 이유로 이 포뮬라에는 루테인과 트랜스 제아잔틴  메소 제아잔틴이 함유되어 있으며 반상과 망막 보호에 관여하는 또 다른 눈 건강 카로티노이드인 알파 카로틴이 함유되어 있습니다  루테인과 두 가지 종류의 제아잔틴은 황반 건강을 유지하고 과도한 산화 스트레스에 맞서는 보호 물질로 잘 알려져 있습니다  이 성분들은 오랫동안 눈이 기능을 원활하게 하도록 도와줍니다  아스타잔틴  눈의 피로도 감소 일본 과학자들은 아스타잔틴을 임상적으로 연구했습니다  그들은 이 실험에서 매일 아스타잔틴 보충제를 6mg씩 섭취하면 시각이 더욱 선명해지고 눈 건강에도 도움이 된다는 사실을 증명했습니다  카로티노이드를 위한 인지질  최적의 흡수율 시력 건강을 지원하고자 할 때 가장 중요한 부분은 눈 건강에 이로운 영양분을 적절하게 공급 받는 것입니다  이 포뮬라에는 체내 세포막에 꼭 필요한 인지질이 함유되어 있습니다  인지질은 루테인과 제아잔틴 흡수율을 높이는 데 도움을 줍니다  흡수한 영양분이 망막까지 전해지려면 흡수율이 높아야 합니다  야간시력을 위한 영양분  C3G 베리 플라보노이드 사프란 및 아스타잔틴이 함유된 안구 보충제 MacuGuard 에는 유럽 블랙커런트베리에서 추출한 안토시아닌 플라보노이드도 함유되어 있습니다  시아니딘 3 글루코사이드는 특히 조도가 낮은 조건에서 가시광선을 뇌의 시각 중심에 도달하는 전기 신호로 변환하는 망막성 화합물인 로돕신의 재생성을 촉진합니다  로돕신은 지속적으로 재생성하는 것이 중요한데 과학적인 연구에 따르면 재생성 빈도는 노화가 진행될수록 줄어든다고 합니다  시아니딘 3 글루코사이드는 노화된 눈이 밤에도 잘 보이도록 도와줄 것입니다  사프란의 시력 증진 효능 ,눈-시력
나이가 들면 안압이 상승할 수 있습니다  Mirtogenol  함유 안압 개선제에는 유럽산 빌베리와 프랑스산 해송 껍질 혼합물이 함유되어 있습니다  이 추출물들은 혈액 순환을 촉진하는 것으로 알려져 있지만 혼합하면 정상적인 안압 유지에 도움이 됩니다  안압은 나이가 들면서 상승할 수 있습니다  이 포뮬라로 정상 수준의 안압을 그대로 유지하십시오  Mirtogenol  함유 안압 개선제의 효능 눈은 신체에서 가장 민감한 기관 중 하나입니다  그러나 나이가 들면서 안구 안쪽 압력이 상승할 수 있습니다  Mirtogenol  함유 안압 개선제는 안압이 서서히 상승하는 것을 억제하도록 개발된 제품입니다  유럽에서 이미 사용되고 있는 Mirtogenol 의 강력한 성분 혼합물에는 Mirtoselect  유럽산 빌베리식물추출물과 Pycnogenol  프랑스산 해송껍질추출물이 포함되어 있습니다  ,눈-시력
Eye Factors는 시너지 효과를 내는 포뮬라를 통해 눈 건강을 지원합니다  ,눈-시력
 루테인은 강력한 항산화 작용으로 알려진 카로티노이드 식물성 색소 입니다  Lake Avenue Nutrition 루테인 제품에는 항산화 작용과 눈 건강을 증진하는 루테인과 또 다른 카로티노이드인 제아잔틴이 함유되어 있습니다   루테인과 제아잔틴의 효능 루테인과 제아잔틴은 금잔화 꽃에 있는 성분으로  금잔화 꽃의 선명한 주황색을 내는 색소이기도 합니다  이러한 색소를 복용하면 항산화제로 작용하여 세포가 활성산소로 인해 손상되지 않도록 보호하고 세포를 건강하게 합니다   이 카로티노이드 성분은 황반 세포를 보호하는 효능이 있어 눈 건강 개선에도 도움이 됩니다   Lake Avenue Nutrition 루테인은 금잔화 Tagetes erecta  추출물에서 얻은 루테인과 제아잔틴을 베지 소프트젤에 담은 제품입니다  제품 설명서에 따라 복용할 경우 약 4개월 복용할 수 있는 분량입니다   iHerb 블로그  루테인과 제아잔틴의 사용법 눈에 가장 좋은 영양소 눈 건강을 위한 최고의 비결  ,눈-시력
 포도씨 Vitis vinifera  씨 에는 여러 가지 방법으로 신체 건강을 증진할 수 있는 강력한 폴리페놀 항산화제 화합물이 함유되어 있습니다  California Gold Nutrition 프랑스산 포도씨추출물은 피부 건강을 증진하고 활성산소로부터 보호해주는 이러한 유익한 항산화제를 다량 함유합니다   포도씨추출물의 효능 포도씨추출물에서 발견되는 항산화제는 활성산소를 제거하여 조기 노화  세포 손상을 예방하고 전반적인 심혈관 기능을 보호하도록 지원하는 것으로 알려져 있습니다   또한 항산화제가 풍부한 폴리페놀은 건강하게 피부를 재생하고 과도한 색소 침착을 방지하며 햇볕으로 인한 피부 손상을 회복하는 데 도움을 줍니다   California Gold Nutrition 프랑스산 포도씨추출물에는 프랑스 남서부에서 재배한 백포도 씨를 특허 공법으로 추출한 Vitaflavan 이 함유되어 있습니다  Vitaflavan 에는 올리고머성 프로안토시아니딘 카테킨과 에피카테킨이 다량 함유되어 있습니다  보르도 대학에서는 이 분자의 효능과 높은 생체이용률에 대해 수십 년 동안 연구했습니다  상품 설명서에 따를 경우  4개월을 복용할 수 있는 분량입니다   iHerb 블로그  식물성 항산화제  ,눈-시력
SR 루테인   제아잔틴은 금잔화 꽃에서 추출한 자연 발생 카로티노이드 색소입니다  눈의 황반 영역에 집중되어 있으며 고에너지 청색광을 걸러 내고 눈 건강을 증진하는 데 도움이 될 수 있습니다  ,눈-시력
,눈-시력
Pycnogenol 은 고유한 프로안토시아니딘 조합물로 구성된 프랑스 해송 껍질 추출물입니다  Pycnogenol 은 강력한 활성산소 제거제이며 건강하고 균형 잡힌 면역계 반응을 지원하고 콜라겐  히알루론산 및 산화질소의 생성을 촉진합니다  임상 및 비임상 시험에 따르면 Pycnogenol 은 건강한 눈  피부 및 관절을 유지하는 데 도움이 될 수 있으며 정상적인 혈관 구조와 기능을 지원하는 것으로 나타났습니다  ,눈-시력
Boiron의 약속 고객의 건강은 가장 중요한 가치로 존중받아 마땅합니다  이에 당사는 고객 만족을 위해 노력합니다  ,눈-시력
루테인은 시력을 담당하는 망막의 중앙 영역인 황반에 집중된 주요 카로티노이드입니다  루테인과 카로티노이드 제아잔틴은 시너지 효과를 발휘하여 외부 환경에 직접 노출되는 유일한 신체 기관인 눈과 피부에 영양을 공급합니다  햇빛에 의한 활성산소 손상으로부터 항산화제 보호를 제공하는 것이 주된 역할입니다  Natural Factors는 금잔화 꽃잎에서 추출한 천연 루테인과 제아잔틴인 LuteinRich를 사용합니다  LuteinRich는 방사선을 조사하지 않은 유전자 변형 성분 무함유 제품입니다  Isura  유전자 변형 성분 무함유  문서화 입증   질량 분석  품질 검사 완료   ,눈-시력
Doctor s Best의 FloraGLO  함유 루테인은 생체이용률이 높은 카로티노이드 영양소 루테인과 금잔화꽃 추출물 제아잔틴을 제공합니다  FloraGLO 는 천연 원료 루테인이 품질과 일관성을 유지하도록 하는 특허 공정으로 제조되었습니다  최초의 글로벌 루테인 브랜드이며 세계에서 가장 많은 임상 연구가 이루어진 루테인입니다  ,눈-시력
루테인은 식물에서 생성되는 주황색 적색 카로티노이드 색소로서 유색 과일과 채소가 든 식품에 존재합니다  신체에서 루테인은 중심 시력을 담당하는 눈의 특수한 영역인 황반에 집중된 주요 색소 중 하나입니다  루테인은 피부에도 침착되어 있는 것으로 알려져 있습니다  그러한 연약한 조직에서 루테인은 태양광이 유도한 활성산소 생성을 막는 역할을 합니다  본 제품은 금잔화꽃에서 얻은 천연 성분으로 이루어져 있습니다  ,눈-시력
,눈-시력
유러피안 빌베리 Vaccinium myrtillus 에는 눈 건강 및 안구 순환을 유지하도록 돕는 데 오랫동안 사용되어 온 안토시아닌이 풍부합니다  빌베리 안토시아닌은 눈의 편안함을 증진하고 혈관 건강을 지원하는 등 눈과 몸 전체의 건강에 좋은 광범위한 효능이 있습니다  통제된 임상 시험에서 빌베리추출물은 눈의 건강한 윤활 작용을 돕는 것으로 나타났습니다  유럽 빌베리는 안토시아닌이 풍부하며  눈 건강  안구 순환  Whole Body 건강을 지원하는 화합물입니다  표준화된 유럽 빌베리추출물 효능 ,눈-시력
 소나무 Pinus pinaster  껍질은 프로안토시아니딘이라고 불리는 강력한 폴리페놀 항산화 성분을 함유하고 있습니다  항산화제는 조기 노화와 세포 손상을 방지하는 활성산소 제거 효능으로 잘 알려져 있습니다   연구에 따르면 프로안토시아니딘에는 혈관긴장 특성이 있어 심혈관계 기능과 건강한 혈류를 지원합니다   California Gold Nutrition 프랑스산 해송 껍질추출물에는 프랑스 레 랑드 숲에서 공급된 소나무 껍질의 특허받은 추출물인 Oligopin 이 함유되어 있습니다  저분자량 프로시아니딘이 고농축되어  시중에서 판매되는 가장 정제된 소나무 껍질추출물 중 하나에 해당합니다   iHerb 블로그 링크  소나무 껍질 추출물의 14가지 건강 효과 식물성 항산화제  ,눈-시력
항산화제와 루테인  아연  비타민B군을 함유한 21st Century  헬시 아이즈 엑스트라는 눈 건강을 증진하는 데 도움이 될 수 있습니다  ,눈-시력
Mild By Nature Pycnogenol   세럼은 표준화된 형태의 프랑스 해송 Pinus Pinaster  껍질추출물을 함유하고 있습니다  연구에 따르면 피부결을 매끄럽게 하며 감촉과 탄력성을 개선하고 콜라겐과 엘라스틴 회복에 도움이 되는 것으로 나타났습니다   iHerb 블로그 게시물  소나무껍질추출물인 Pycnogenol이 차세대 스킨케어 슈퍼 성분인 이유 ,눈-시력
현재까지 발견된 가장 강력한 항상화제 중 하나인 소나무 껍질 Pinus massoniana 은 프로안토시아니딘으로 알려진 복잡한 식물성 화합물을 함유하고 있습니다  프로안토시아니딘은 과일  베리  콩  차의 수렴제 역할을 하는 농축된 타닌입니다  이러한 바이오플라보노이드는 강력한 항산화제로서 심혈관계 및 모세 혈관 건강에 도움이 됩니다  신체의 산화 손상을 줄이는데 도움이 되는 강력한 활성산소 제거제입니다  ,눈-시력
아스타잔틴은 건강 효능이 가득한 만능 영양소입니다  일반적인 안구 피로를 완화하고 건강한 염증 반응을 촉진하는 물질로 확인되었습니다  아스타잔틴은 면역력  기억력  심혈관  신진대사  미토콘드리아 건강을 최적화합니다  건강한 인지 기능을 유지하도록 돕고 근력과 지구력도 향상됩니다   이 포뮬라에는 아스타잔틴의 흡수율을 몇 배나 높여 주는 네 가지 인지질 특허 혼합물이 함유되어 있습니다   인지질이 함유된 아스타잔틴의 효능 아스타잔틴은 전신 건강에 유익한 효능을 지닌 놀라운 영양소입니다  아스타잔틴은 전자기기 화면을 자주 보는 사람들의 주된 걱정인 시력을 향상시키고 안구를 윤활하는 것으로 과학적으로 입증되었습니다   면역 반응 증진 등 수많은 효능  아스타잔틴은 또한 염증을 억제하여 관절 편안감을 증진하고 건강한 면역 반응을 촉진하며 건강한 인지력과 기억력을 지원하는 것으로도 과학적으로 입증되었습니다  아스타잔틴은 또한 건강한 심혈관계와 신진대사도 지원합니다   아스타잔틴은 우리의 모든 세포에 에너지를 공급하는 작은 발전소인 미토콘드리아도 보호합니다  아스타잔틴은 뼈 강도와 지구력도 향상시켜 운동 능력도 지원합니다   흡수율 향상을 위한 인지질 ,눈-시력
 항산화제는 우리 몸을 보호하는 데 도움이 될 수 있는 강력한 물질입니다  항산화제는 식품에서도 자연적으로 발견되지만 항산화제가 함유된 보충제를 매일 복용하면 일상에서 더 많은 항산화제를 편리하게 섭취할 수 있습니다  California Gold Nutrition 아스타카로티노이드 복합체는 금잔화 꽃  토마토  해조류 등에서 추출한 항산화 성분이 균형 잡힌 비율로 함유된 상품으로  눈 건강과 세포 기능을 증진하는 데 도움이 됩니다   유익한 항산화제 혼합물 이 고유한 포뮬라에는 항산화제 성분이 포함된 4가지 영양소가 함유되어 있어 신체를 고유한 방법으로 보호하고 강화할 수 있습니다  이 유익한 혼합물은 다음 영양소를 함유합니다  루테인 및 제아잔틴 루테인은 제아잔틴과 함께 금잔화 꽃에 존재하는 항산화 카로티노이드입니다  식이 루테인과 제아잔틴은 안구의 황반과 수정체에 밀집되어 산화 스트레스로부터 안구 조직을 보호합니다   알파  베타  감마 카로틴 알파 및 베타카로틴 등의 카로티노이드는 체내에서 비타민A로 전환되는데  이 비타민A는 야간 시력에 도움을 주는 필수 성분입니다   라이코펜 당사의 포뮬라는 유전자 변형 성분이 없는 토마토에서 추출한 항산화 카로티노이드인 라이코펜을 함유하며  활성산소종 ROS 으로 인한 손상을 막아줍니다  피코사이아닌 및 아스타잔틴 이 보충제에 함유된 미세조류에서 추출한 피코사이아닌과 아스타잔틴은 항산화제로 작용하며 과산화로부터 지질을 보호하는 데 도움을 줍니다   California Gold Nutrition 아스타카로티노이드 복합체는 mGold  금잔화 꽃추출물과 기타 프리미엄 항산화제 추출물을 베지 소프트젤에 담았습니다  글루텐  유전자 변형 성분 또는 대두를 함유하지 않으며  채식주의자와 비건에게 적합한 상품입니다   iHerb 블로그  눈에 가장 좋은 영양소 시력 개선을 위한 15가지 보충제 식단으로 섭취하는 8가지 항산화제  ,눈-시력
