effect,category
자연요법 프로바이오틱 드롭 기타 천연 향료 함유 보충제 글루텐 무함유 알코올 무함유 유전자 변형 성분 무함유 대두 무함유 유제품 무함유 견과류 무함유 비건위장관의 면역 반응에 도움 장 뇌 연결에 도움 언어 및 의사 소통 개선 복통 감소,어린이 건강
VitaFusion 제공 의사 검사 완료   입증된 영양소 흡수  미국 Culinary Chef s Best 수상 2019 Chefs Best Award 최우수상 수상 보충제 아이들이 정말 좋아하고  부모님은 믿을 수 있는 제품 블랙 체리 오렌지 딸기인공 향료 또는 감미료 무함유 합성 fd c  염료 무함유 고과당 옥수수 시럽 무함유 글루텐 또는 유제품 무함유칼슘으로 뼈 및 치아 지원 비타민D3는 칼슘 흡수를 촉진,어린이 건강
보충제 당류 무함유   글루텐 무함유 천연 향료   색소 채식주의자에게 적합 순도   효능 보장,어린이 건강
건강한 신체 발달을 위한 필수 비타민 및 면역력 강화 성분 포함 하루 영양소 기준치 비타민C  D3  E  B1  B2 및 B6 100    유기농 성분 70  유기농 아가베로 제조 흘리지 않는 주사기 어댑터 액상 보충제 철분 10mg 함유 비타민B군 혼합물 뼈 발달을 위한 비타민D 함유 맛있는 포도 맛 소형 1회 제공량 1ml 여성 소유 및 경영 기업 QAI 유기농 인증,어린이 건강
판매 1 위의 효소 브랜드 씹어서 섭취 가능 천연 가당 슈가 프리 자일리톨 소화와 영양 흡수를 부드럽게 지원 유전자 변형 성분 없음 비건 제품 건강 보조 식품  증량제를 첨가하지 않음,어린이 건강
1969년 설립 기분을 진정시켜줍니다  안전하고 효과가 좋은 제품 레몬밤  패션 플라워  마그네슘  L 테아닌 함유 보충제 땅콩  유제품  대두  계란  글루텐 무함유 채식주의자에게 적합,어린이 건강
25가지 과일 및 채소 함유 유전자 변형 성분 무함유 프로젝트 인증 NSF 글루텐 무함유 인증 코셔 보충제 B  corp  인증면역계 강화 정신적 및 신체적 에너지 뼈 건강 증진 원활한 소화를 돕는 생 프로바이오틱,어린이 건강
뇌 및 심장 건강 펙틴의 천연 향으로 제조 글루텐 무함유 보충제 자연스럽고 맛있는 향,어린이 건강
기타 천연 향료 함유 글루텐 무함유 전반적인 건강 뇌 기능 강화,어린이 건강
효소 판매 1위 브랜드 츄어블 설탕 무함유 천연 감미료인 자일리톨 첨가 순한 소화 및 영양소 흡수 촉진 효과 유전자 변형 성분 무함유 비건 보충제 인공 충전제 또는 감미료 무함유,어린이 건강
두뇌 발달 및 면역 기능 강화 미국 제일의 피쉬 오일 브랜드  오메가3 300mg 뛰어난 흡수율 피쉬 오일 보충제 비린내 없는 깔끔한 맛 제3 기관 순도 검사 완료 Igen 유전자 변형 성분 무함유 검사 완료 Friend of the Sea 지속가능성 인증,어린이 건강
면역 건강 지원 비타민A  C  E 함유 소아과 전문의 추천 브랜드 1위  어린이용 종합비타민 보충제 천연 원료 색소 훌륭한 맛 액상과당 유전자 변형 성분 인공 향료 인공 감미료눈 건강   비타민A  C  E 성장 및 발달   비타민A  D  아연  요오드 면역 건강   비타민A  C  D  E  아연 뼈 건강   비타민D 에너지 대사   비타민B5  B6  B12  비오틴  음식물을 에너지로 전환하는 데 도움  ,어린이 건강
미국 제일의 피쉬 오일 브랜드 뛰어난 흡수율 오메가3 880mg 피쉬 오일 보충제 두뇌 발달 학습 및 언어 능력 맛있는 베리 펀치 맛 지속가능 인증 비린내 없는 깔끔한 맛 제3 기관 순도 검사 완료 IGEN 유전자 변형 성분 무함유 검사 완료 Friend of the Sea  지속가능 인증,어린이 건강
California Gold Nutrition KIDS Gold C  액상 비타민C USP 등급의 비타민C 형태인 Gold C  함유 어린이를 위한 간편한 액상 보충제 천연 타트 오렌지 향 면역계 강화  글루텐  유전자 변형 성분  대두 무함유 cGMP 인증 시설에서 생산 100  골드 개런티 Gold Guarantee ,어린이 건강
면역력 증진에 좋은 비타민D3 뼈에 좋은 비타민K 보충제 맛있는 3가지 맛  백포도  혼합 베리  체리 제3 기관에서 모든 배치 품질 검사 완료 Vitamin Angels   자랑스러운 서포터 일대일 파트너 Clean Label Project 순도 상 수상 NSF 내용물 인증 Igen    유전자 변형 성분 무함유 검사 완료작은 생선에서 추출한 오메가3 피쉬 오일 아연 구연산아연  폴레이트 메틸폴레이트  비타민B12 메틸코발라민  비타민K1 및 K2 MK7  비타민B6 P5P  베타카로틴 콜린 Vitacholine  ,어린이 건강
California Gold Nutrition 비타민C 구미젤리 비타민C 하루 복용량을 함유한 간편한 구미젤리 보충제 천연 오렌지 향료 면역 건강 및 항산화제 활성에 도움  채식주의자에게 적합 젤라틴  글루텐  유전자 변형 성분  대두 무함유 cGMP 인증 시설에서 생산 100  골드 개런티 Gold Guarantee ,어린이 건강
Yum V s Complete  비타민C는 철분의 흡수를 돕습니다  비타민B12 함유 적혈구 형성에 필수적 보충제 코셔 유전자 변형 성분 무함유 인증 글루텐 무함유 천연 향미료 젤라틴 무함유 및 식물성 땅콩 및 견과류 무함유,어린이 건강
글루텐 무함유 천연 식품농축물 함유 미네랄 보충제 채식주의자에 적합 사용이 편리한 흘림방지 병으로 제공,어린이 건강
10대 여성을 위한 고효능 종합비타민 여성용 복합체 및 프로바이오틱 함유 글루텐 무함유 채식주의자에게 적합,어린이 건강
아이들이 좋아하는 천연 베리 맛 글루텐 무함유 유전자 변형 성분 무함유 LE 인증 보충제하루 종합 영양보충제로 영양학적 균형 유지 어린이의 건강한 성장 및 발달 촉진 어린이가 좋아하는 베리 향 함유 및 수크로오스 무함유,어린이 건강
1947년 설립 재미있게 먹을 수 있어요  엄마가 인증한 제품 유전자 변형 성분 무함유 면역계 건강 지원 천연색소 및 향료로 제조 글루텐  밀   유제품 무함유 비건에게 적합 보충제 두 가지 맛   오렌지   딸기,어린이 건강
어린이용 비타민 브랜드 소아과 전문의 추천 1위 상품 건강한 성장 및 발달에 효과적 철분  비타민A  D 함유 설탕  인공 향료  액상과당 무함유 보충제프레드 페블스 베티 그레이트 가주 바니 윌마 뱀뱀 디노,어린이 건강
액상 비타민 보충제 유전자 변형 성분 무함유 글루텐 무함유 인공 보존제 무함유 대두 성분 무함유 FDA 규제 시설 MenaQ7 뼈 건강 건강한 치아 근육 기능 심혈관계 지원 건강한 신체 발달,어린이 건강
필수 영양소 Nutrition for Kids   조제자  Murray C  Clarke 박사  D  Hom   공인침술사  뛰어난 맛 건강한 두뇌 기능 지원 보충제 유전자 변형 성분 무함유 프로젝트 인증 NSF 글루텐 무함유 인증,어린이 건강
엑스트라 스트렝스 보충제 수상 경력,어린이 건강
동종 요법 알코올  설탕  파라벤  염료 무함유 안전하고 순하게 작용 천연 유효 성분 부작용 없음콧물 기침 코막힘 또는 가슴 답답함 인후통 후비루 증후군 재채기기침 재채기 인후통 콧물 코막힘 또는 가슴 답답함 간헐적인 불면증 후비루 증후군,어린이 건강
The Sunshine Vitamin in Just One Drop  Mom s Choice Awards 수상에 빛나는 우수한 품질 1방울당 600IU 건강을 유지하기 위한 성분 보충제 100방울 Euro Dropper  기술 NSF 인증,어린이 건강
10대 청소년용 고효능 종합비타민 BlemiShield  복합체 및 근육 지원 영양소 함유 설탕 무함유 글루텐 무함유 기타 천연 향료 첨가 채식주의자에게 적합 자연 에너지 생산 및 전반적인 웰빙을 위한 영양 공급,어린이 건강
주요 알레르기 유발 성분 8종 무함유   알레르기 유발 성분 무함유 보증 유전자 변형 성분 무함유 코셔 파르브   철분  B 복합체  비타민C  비오틴  아연 기타 천연향미료로 가미 유기농 타피오카로 제조 보충제 비건 인증 우수 제조 및 품질 관리 기준 cGMP  인증 시설   현재 우수 제조 및 품질 관리 기준,어린이 건강
25가지 이상의 비타민 및 미네랄 함유 보충제 천연 식품 비건 유전자 변형 성분 무함유 우수 제조 및 품질 관리 기준 cGMP  인증,어린이 건강
에너지 보조제 K12 프로바이오틱스 함유 건강 보조 식품 글루텐 없음내이 및 인후 건강한 면역 기능,어린이 건강
유전자 변형 성분 무함유 종합비타민 및 오메가3 면역력 증진에 좋은 비타민B12 뼈에 좋은 비타민D3 보충제 제3 기관에서 모든 배치 품질 검사 완료 Vitamin Angels  일대일 파트너 Clean Label Project  Purity 수상 IGEN  유전자 변형 성분 무함유 검사 완료 NSF 내용물 인증작은 생선에서 추출한 오메가3 피쉬 오일 비타민D D3  비타민B12 메틸코발라민  요오드 베타카로틴 폴레이트 메틸엽산  콜린 Vitacholine   비타민K1   K2 MK7 ,어린이 건강
유전자 변형 성분 무함유 프로젝트 인증 USDA 유기농 인증 보충제 종합비타민 및 오메가3 뼈에 좋은 비타민K2 면역력 증진에 좋은 비타민D3 에너지를 위한 비타민B12 제3 기관에서 모든 생산 단위 품질 검사 완료 맞춤형 파트너 QAI 유기농 인증 비건 인증   미국채식협회 AVA  Clean Label Project   Purity 수상식물성 오메가3 비타민D D3  엽산 메틸엽산  비타민B12 메틸코발라민  비타민K K2  콜린 Vitacholine   아연 베타카로틴,어린이 건강
시력 및 눈 건강 비건 젤라틴 무함유 글루텐 무함유 보충제 천연 향료 맛을 더한 상품,어린이 건강
콜라겐 형성과 칼슘 관리에 관여하는 실리카 미네랄 보충제 눈과 맛과 느낌으로 순도 확인 BPA 무함유,어린이 건강
유기농 과일   비타민 유기농 과일향 천연 과일 보충제 USDA 유기농 인증 유전자 변형 성분 무함유 프로젝트 인증 코셔 Vitashine D3 함유 비건 인증 NSF 글루텐 무함유 인증 대두  유제품 및 글루텐 무함유 견과류 무함유 QCS 유기농 인증 B  corp  인증,어린이 건강
The Sunshine Vitamin in Just One Drop  보충제 90일용 90방울 Mom s Choice Awards 수상에 빛나는 우수한 품질 아기는 건강한 성장과 발달을 위해 비타민D가 필요합니다  보존제  인공 향미료  색소 무함유 Euro Dropper  기술 NSF 인증 특히 모유를 먹는 아기를 위한 제품,어린이 건강
프로바이오틱스   비타민C 및 D 50억 CFU 보장 프로바이오틱 균주 14종 면역계와 소화계 건강 증진 USDA 유기농 인증 유전자 변형 성분 무함유 프로젝트 인증 글루텐 무함유 유제품 무함유 대두 무함유 설탕 무함유 프로바이오틱 보충제 QCS 유기농 인증 채식주의자에게 적합면역계 및 소화계 지원   50억 CFU  프로바이오틱 14종을 함유합니다  비타민C 및 D   유기농 암라에서 추출한 비타민C 30mg   비타민D 400IU   건강한 면역계 유지를 돕는 프리바이오틱 섬유소를 포함합니다  유기농의 중요성   독성 살충제와 항생제  호르몬  유전자 조작 없이 재배하였습니다 ,어린이 건강
신뢰할 수 있는 품질 1932년 설립 면역력 강화 빠르게 용해되는 ActivMelt  보충제 비건 락토오스 무함유 땅콩 무함유면역력 두 배 강화 전반적인 웰니스,어린이 건강
칼슘 흡수   뼈 건강 비건에게 적합 젤라틴 무함유 천연향미료 글루텐 무함유 보충제 Vegan Action에 따른 비건 인증딸기  오렌지  레몬  포도  체리  자몽,어린이 건강
맛있는 액상 상품  오메가3 530mg 유전자 변형 성분 무함유 인증 우수한 트리글리세리드 형태 제3 기관 순도 검사 완료 보충제 분자 증류 순도 보장 골드 스탠다드 자연산 순수 성분 Friend of the Sea 세계지속가능성기구 프로젝트 인증 ,어린이 건강
기타 천연 향료 첨가 글루텐 무함유 자일리톨로 단맛 첨가 어린이용 츄어블 종합비타민 및 미네랄 보충제 비타민D3  비타민K2  프로바이오틱  유기농 골드 스탠다드 천연 식품 함유 비건 제품튼튼한 뼈 구조 건강한 소화관 건강한 면역 기능 자연적인 에너지 생성,어린이 건강
Soooo Yummy  America s  1 Gummy Vitamin Brand  2 Gummies Contains as Much Fiber as 4 Prunes  2022 Chefsbest Award   Excellence  Sugar Free  Dietary Supplement Sweet Lemon Ripe Raspberry Fresh Strawberry No artificial flavors No synthetic fd c dyes No high fructose corn syrup No gluten or dairy 3 g   One serving provides a good source of fiber Prebiotic fiber supports digestive health Sugar free,어린이 건강
뛰어난 과일 맛 어린이용 종합비타민 보충제 일일 종합비타민 공급 천연 색소 및 향료 효모 무함유 글루텐 무함유 30년 이상 지켜 온 신뢰할 수 있는 품질 품질 보증 품질 검사 완료,어린이 건강
석유 및 멘톨 무함유 2개월 이상의 유아용 제품 소아과 전문의 추천 제품 인공 향료 무함유 염료 무함유,어린이 건강
1 방울 당 400 IU 10 mcg  액상 비타민 D 건강 보조 식품 365 방울 글루텐 없음 대두 성분 없음 인공 방부제 미함유 FDA 규제 시설를 섭취할 수 있는 기분 좋은 방법입니다 뼈 건강 건강한 치아 면역력 강화 심혈관계 건강 지원 근육 건강 성장 및 발달,어린이 건강
1회 제공량당 당류 0g 보충제,어린이 건강
